Amplitude,Latency,AUC,Thickness,nTurns,nPhases,Duration,T1T,T1A,T2T,T2A,timeDiff,ampRatio
3805.89203633086,21.2242182302062,16735.5108900971,4.39726369806099,2,2,36.9594145043247,25.1497005988024,2395.61874792957,30.3060545575516,-1410.27328840129,5.15635395874916,1.69869114563269
3980.69762621228,21.8562874251497,16950.4960226513,4.25817221359263,2,2,37.9906852960745,25.7152361942781,2652.19167079334,30.439121756487,-1328.50595541895,4.72388556220892,1.99637168352547
4023.73858113516,21.9560878243513,16552.1931002289,4.11363530867337,2,2,36.9594145043247,26.0146373918829,2549.80576363278,30.3725881570193,-1473.93281750237,4.35795076513639,1.72993350399343
138.466721102194,23.4530938123752,443.14687391384,3.20038540947886,2,2,17.1656686626747,26.7132401862941,58.4440898031787,30.6719893546241,-80.0226312990151,3.95874916833002,0.730344514476094
5200.06545821435,21.5901530272788,24330.7846123533,4.67893814181105,2,2,42.1490352628077,26.0479041916168,3422.29243794541,30.9048569527612,-1777.77302026893,4.85695276114438,1.92504464795382
5425.96798481898,21.8895542248836,22477.8050923605,4.14263503862352,2,2,34.0319361277445,25.8815701929474,3510.03858764645,30.20625415835,-1915.92939717253,4.32468396540253,1.83202919315631
220.804498587852,21.9893546240852,836.935778249134,3.79039278457518,2,2,22.9208250166334,25.6154357950765,109.473194798953,29.9068529607452,-111.331303788899,4.29141716566866,0.98331009404624
593.879179463691,23.0538922155689,2400.72177689129,4.04244139196678,2,2,29.0086493679308,27.2455089820359,340.902572374664,31.5036593479707,-252.976607089027,4.2581503659348,1.3475655962715
2391.92500651917,21.8230206254158,10338.6171381011,4.32229986722965,2,2,32.667997338656,26.0146373918829,1514.89875657906,30.1729873586161,-877.026249940111,4.1583499667332,1.72731290161784
499.905879437489,22.8875582168995,1994.56192760759,3.98987491375763,2,2,25.5156353958749,26.5801729873586,275.887933307369,30.9048569527612,-224.01794613012,4.32468396540253,1.23154389223406
3619.33558756284,22.3552894211577,14750.1502160393,4.0753751231926,2,2,32.2687957418496,26.1809713905522,2290.6156338276,30.2727877578177,-1328.71995373523,4.09181636726547,1.72392657112459
6326.50899528337,21.1576846307385,29742.1534350105,4.70119515473452,3,2,36.5934797072522,25.4491017964072,3981.54916020697,31.0046573519627,-2344.9598350764,5.55555555555554,1.69791784944464
4596.9049963705,22.2554890219561,19732.0281573503,4.29245942061665,2,2,37.7578176979375,26.24750499002,2959.18932477463,30.6719893546241,-1637.71567159586,4.42448436460413,1.80690053597098
3277.32911122149,21.9893546240852,14599.8430931639,4.45479919705788,2,2,34.2648037258816,26.0479041916168,2097.10837384981,30.4058549567532,-1180.22073737168,4.35795076513639,1.77687809360138
0,0,0,0,0,0,0,0,0,0,0,0,0
176.939108004761,24.4510978043912,578.754148568253,3.27092272078528,2,2,17.5316034597472,27.2787757817698,118.903665933723,32.7345309381238,-58.0354420710376,5.45575515635396,2.04881123828058
4804.10237216346,21.4903526280772,22580.4927467384,4.70025220061444,2,2,43.0139720558882,26.6467065868263,3056.54688042959,30.8050565535596,-1747.55549173387,4.15834996673321,1.74904138660396
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5772.15476972122,21.7232202262142,24418.2334081433,4.23034973632952,2,2,41.084497671324,25.748502994012,3825.13893199533,30.20625415835,-1947.01583772589,4.45775116433799,1.96461623879911
5609.1693105187,21.9560878243513,23488.1277307139,4.1874520861168,2,2,35.0964737192282,25.981370592149,3677.4714125796,30.439121756487,-1931.6978979391,4.45775116433799,1.90375079690414
7171.08910495089,21.523619427811,30120.9603357741,4.2003327381581,2,2,41.9161676646707,25.5489021956088,4684.3974375469,30.0731869594145,-2486.69166740399,4.52428476380572,1.88378700059635
